BehaviorSpace results (NetLogo 6.1.1)
tp_Melhorado.nlogo
hipotese1_e5_20/10
11/12/2021 00:55:12:821 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
"[final],""0"",""9"",""999"",""0"",""10"",""999"",""0"",""9"",""999"",""0"",""10"",""999"",""0"",""10"",""999"",""0"",""10"",""999"",""0"",""10"",""999"",""0"",""10"",""999"",""0"",""10"",""999"",""0"",""10"",""999"",""0"",""10"",""999"",""0"",""9"",""999"",""0"",""10"",""999"",""0"",""10"",""999"",""0"",""10"",""999"",""0"",""10"",""999"",""0"",""10"",""999"",""0"",""10"",""999"",""0"",""9"",""999"",""0"",""10"",""999"",""2"",""10"",""999"",""8"",""10"",""999"",""3"",""10"",""999"",""6"",""10"",""999"",""4"",""10"",""999"",""6"",""10"",""999"",""4"",""10"",""999"",""5"",""10"",""999"",""4"",""10"",""999"",""6"",""10"",""999"",""8"",""10"",""999"",""15"",""10"",""999"",""10"",""10"",""999"",""10"",""10"",""999"",""12"",""10"",""999"",""15"",""10"",""999"",""11"",""10"",""999"",""6"",""10"",""999"",""12"",""10"",""999"",""13"",""10"",""999"",""15"",""10"",""999"",""14"",""10"",""999"",""16"",""10"",""999"",""10"",""10"",""999"",""10"",""10"",""999"",""16"",""10"",""999"",""19"",""10"",""999"",""17"",""10"",""999"",""17"",""10"",""999"",""14"",""10"",""999"""
"[min],""0"",""9"",""0"",""0"",""10"",""0"",""0"",""9"",""0"",""0"",""10"",""0"",""0"",""10"",""0"",""0"",""10"",""0"",""0"",""10"",""0"",""0"",""10"",""0"",""0"",""10"",""0"",""0"",""10"",""0"",""0"",""10"",""0"",""0"",""9"",""0"",""0"",""10"",""0"",""0"",""10"",""0"",""0"",""10"",""0"",""0"",""10"",""0"",""0"",""10"",""0"",""0"",""10"",""0"",""0"",""9"",""0"",""0"",""10"",""0"",""2"",""10"",""0"",""8"",""10"",""0"",""3"",""10"",""0"",""6"",""10"",""0"",""4"",""10"",""0"",""6"",""10"",""0"",""4"",""10"",""0"",""5"",""10"",""0"",""4"",""10"",""0"",""6"",""10"",""0"",""8"",""10"",""0"",""15"",""10"",""0"",""10"",""10"",""0"",""10"",""10"",""0"",""12"",""10"",""0"",""15"",""10"",""0"",""11"",""10"",""0"",""6"",""10"",""0"",""12"",""10"",""0"",""13"",""10"",""0"",""15"",""10"",""0"",""14"",""10"",""0"",""16"",""10"",""0"",""10"",""10"",""0"",""10"",""10"",""0"",""16"",""10"",""0"",""19"",""10"",""0"",""17"",""10"",""0"",""17"",""10"",""0"",""14"",""10"",""0"""
"[max],""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"""
"[mean],""3.469"",""9.926"",""499.5"",""3.139"",""10"",""499.5"",""3.208"",""9.315"",""499.5"",""3.406"",""10"",""499.5"",""4.213"",""10"",""499.5"",""3.417"",""10"",""499.5"",""3.552"",""10"",""499.5"",""2.863"",""10"",""499.5"",""3.054"",""10"",""499.5"",""3.69"",""10"",""499.5"",""5.014"",""10"",""499.5"",""4.241"",""9.602"",""499.5"",""4.724"",""10"",""499.5"",""7.785"",""10"",""499.5"",""6.651"",""10"",""499.5"",""4.495"",""10"",""499.5"",""5.15"",""10"",""499.5"",""5.168"",""10"",""499.5"",""5.569"",""9.407"",""499.5"",""4.225"",""10"",""499.5"",""7.538"",""10"",""499.5"",""12.893"",""10"",""499.5"",""12.489"",""10"",""499.5"",""12.72"",""10"",""499.5"",""13.549"",""10"",""499.5"",""12.708"",""10"",""499.5"",""11.682"",""10"",""499.5"",""12.633"",""10"",""499.5"",""11.723"",""10"",""499.5"",""12.036"",""10"",""499.5"",""15.286"",""10"",""499.5"",""17.372"",""10"",""499.5"",""15.264"",""10"",""499.5"",""15.301"",""10"",""499.5"",""17.236"",""10"",""499.5"",""16.272"",""10"",""499.5"",""16.291"",""10"",""499.5"",""12.628"",""10"",""499.5"",""15.661"",""10"",""499.5"",""15.84"",""10"",""499.5"",""16.756"",""10"",""499.5"",""17.351"",""10"",""499.5"",""17.07"",""10"",""499.5"",""14.27"",""10"",""499.5"",""13.224"",""10"",""499.5"",""16.707"",""10"",""499.5"",""19.595"",""10"",""499.5"",""18.977"",""10"",""499.5"",""18.443"",""10"",""499.5"",""17.728"",""10"",""499.5"""
"[steps],""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"""

"[all run data],""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"""
",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"""
",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"""
",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""19"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"""
",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""19"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"""
",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""19"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""19"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"""
",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""19"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""19"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"""
",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""19"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""19"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"",""20"",""10"",""6"""
