BehaviorSpace results (NetLogo 6.1.1)
tpV2.nlogo
hipotese3_d5_10_20
11/11/2021 13:06:33:914 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
"[min],""0"",""20"",""0"",""0"",""20"",""0"",""0"",""20"",""0"",""0"",""20"",""0"",""1"",""20"",""0"",""1"",""20"",""0"",""0"",""20"",""0"",""1"",""20"",""0"",""0"",""20"",""0"",""0"",""19"",""0"",""3"",""20"",""0"",""2"",""20"",""0"",""3"",""20"",""0"",""1"",""20"",""0"",""3"",""20"",""0"",""2"",""20"",""0"",""1"",""20"",""0"",""3"",""20"",""0"",""3"",""20"",""0"",""2"",""20"",""0"",""3"",""20"",""0"",""4"",""20"",""0"",""5"",""20"",""0"",""9"",""20"",""0"",""3"",""20"",""0"",""4"",""20"",""0"",""2"",""20"",""0"",""7"",""20"",""0"",""5"",""20"",""0"",""4"",""20"",""0"",""8"",""20"",""0"",""6"",""20"",""0"",""4"",""20"",""0"",""9"",""20"",""0"",""6"",""20"",""0"",""4"",""20"",""0"",""4"",""20"",""0"",""7"",""20"",""0"",""6"",""20"",""0"",""3"",""20"",""0"",""6"",""20"",""0"",""5"",""20"",""0"",""4"",""20"",""0"",""8"",""20"",""0"",""7"",""20"",""0"",""7"",""20"",""0"",""4"",""20"",""0"",""6"",""20"",""0"",""8"",""20"",""0"",""7"",""20"",""0"""
"[max],""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"",""10"",""20"",""999"""
"[mean],""2.94"",""20"",""499.5"",""3.103"",""20"",""499.5"",""2.405"",""20"",""499.5"",""3.366"",""20"",""499.5"",""4.376"",""20"",""499.5"",""3.443"",""20"",""499.5"",""4.015"",""20"",""499.5"",""2.847"",""20"",""499.5"",""2.288"",""20"",""499.5"",""3.017"",""19.174"",""499.5"",""6.303"",""20"",""499.5"",""5.549"",""20"",""499.5"",""5.673"",""20"",""499.5"",""4.805"",""20"",""499.5"",""6.993"",""20"",""499.5"",""4.881"",""20"",""499.5"",""4.81"",""20"",""499.5"",""5.131"",""20"",""499.5"",""4.332"",""20"",""499.5"",""5.408"",""20"",""499.5"",""5.804"",""20"",""499.5"",""7.883"",""20"",""499.5"",""7.206"",""20"",""499.5"",""9.627"",""20"",""499.5"",""6.523"",""20"",""499.5"",""6.835"",""20"",""499.5"",""4.894"",""20"",""499.5"",""7.548"",""20"",""499.5"",""7.243"",""20"",""499.5"",""6.769"",""20"",""499.5"",""8.572"",""20"",""499.5"",""7.967"",""20"",""499.5"",""8.288"",""20"",""499.5"",""9.938"",""20"",""499.5"",""9.133"",""20"",""499.5"",""7.127"",""20"",""499.5"",""6.49"",""20"",""499.5"",""8.243"",""20"",""499.5"",""8.193"",""20"",""499.5"",""7.039"",""20"",""499.5"",""7.645"",""20"",""499.5"",""7.249"",""20"",""499.5"",""6.19"",""20"",""499.5"",""9.438"",""20"",""499.5"",""8.41"",""20"",""499.5"",""7.348"",""20"",""499.5"",""5.829"",""20"",""499.5"",""8.091"",""20"",""499.5"",""8.713"",""20"",""499.5"",""8.151"",""20"",""499.5"""
"[steps],""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"""

"[all run data],""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"""
",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"",""10"",""20"",""0"""
",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"",""10"",""20"",""1"""
",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"",""10"",""20"",""2"""
",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""9"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"",""10"",""20"",""3"""
",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""9"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""9"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"",""10"",""20"",""4"""
",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""9"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""9"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"",""10"",""20"",""5"""
",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""9"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""9"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""9"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"""
