BehaviorSpace results (NetLogo 6.1.1)
tp_Melhorado.nlogo
hipotese3_e5_d5_20/10
11/12/2021 13:02:44:735 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
"[reporter],""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"""
"[final],""0"",""7"",""999"",""0"",""9"",""999"",""0"",""9"",""999"",""0"",""10"",""999"",""0"",""8"",""999"",""0"",""10"",""999"",""0"",""9"",""999"",""0"",""9"",""999"",""0"",""10"",""999"",""0"",""7"",""999"",""2"",""10"",""999"",""1"",""10"",""999"",""0"",""9"",""999"",""0"",""10"",""999"",""3"",""10"",""999"",""0"",""10"",""999"",""1"",""10"",""999"",""0"",""9"",""999"",""1"",""10"",""999"",""0"",""10"",""999"",""8"",""9"",""999"",""3"",""10"",""999"",""6"",""10"",""999"",""6"",""10"",""999"",""4"",""10"",""999"",""8"",""9"",""999"",""9"",""10"",""999"",""3"",""10"",""999"",""6"",""10"",""999"",""2"",""10"",""999"",""9"",""10"",""999"",""15"",""10"",""999"",""16"",""10"",""999"",""11"",""10"",""999"",""12"",""10"",""999"",""11"",""10"",""999"",""14"",""10"",""999"",""13"",""10"",""999"",""10"",""10"",""999"",""13"",""10"",""999"",""17"",""10"",""999"",""14"",""10"",""999"",""18"",""10"",""999"",""13"",""10"",""999"",""14"",""10"",""999"",""17"",""10"",""999"",""15"",""10"",""999"",""15"",""10"",""999"",""15"",""10"",""999"",""18"",""10"",""999"""
"[min],""0"",""7"",""0"",""0"",""9"",""0"",""0"",""9"",""0"",""0"",""10"",""0"",""0"",""8"",""0"",""0"",""10"",""0"",""0"",""9"",""0"",""0"",""9"",""0"",""0"",""10"",""0"",""0"",""7"",""0"",""2"",""10"",""0"",""1"",""10"",""0"",""0"",""9"",""0"",""0"",""10"",""0"",""3"",""10"",""0"",""0"",""10"",""0"",""1"",""10"",""0"",""0"",""9"",""0"",""1"",""10"",""0"",""0"",""10"",""0"",""8"",""9"",""0"",""3"",""10"",""0"",""6"",""10"",""0"",""6"",""10"",""0"",""4"",""10"",""0"",""8"",""9"",""0"",""9"",""10"",""0"",""3"",""10"",""0"",""6"",""10"",""0"",""2"",""10"",""0"",""9"",""10"",""0"",""15"",""10"",""0"",""16"",""10"",""0"",""11"",""10"",""0"",""12"",""10"",""0"",""11"",""10"",""0"",""14"",""10"",""0"",""13"",""10"",""0"",""10"",""10"",""0"",""13"",""10"",""0"",""17"",""10"",""0"",""14"",""10"",""0"",""18"",""10"",""0"",""13"",""10"",""0"",""14"",""10"",""0"",""17"",""10"",""0"",""15"",""10"",""0"",""15"",""10"",""0"",""15"",""10"",""0"",""18"",""10"",""0"""
"[max],""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"",""20"",""10"",""999"""
"[mean],""2.892"",""8.693"",""499.5"",""3.003"",""9.767"",""499.5"",""3.597"",""9.898"",""499.5"",""3.51"",""10"",""499.5"",""4.055"",""9.089"",""499.5"",""2.819"",""10"",""499.5"",""2.863"",""9.574"",""499.5"",""2.587"",""9.919"",""499.5"",""3.776"",""10"",""499.5"",""2.806"",""8.766"",""499.5"",""8.448"",""10"",""499.5"",""6.765"",""10"",""499.5"",""6.909"",""9.74"",""499.5"",""4.369"",""10"",""499.5"",""8.005"",""10"",""499.5"",""5.127"",""10"",""499.5"",""6.835"",""10"",""499.5"",""4.702"",""9.965"",""499.5"",""6.519"",""10"",""499.5"",""4.025"",""10"",""499.5"",""13.368"",""9.995"",""499.5"",""9.227"",""10"",""499.5"",""11.939"",""10"",""499.5"",""12.651"",""10"",""499.5"",""10.897"",""10"",""499.5"",""11.683"",""9.737"",""499.5"",""14.655"",""10"",""499.5"",""11.154"",""10"",""499.5"",""9.978"",""10"",""499.5"",""8.1"",""10"",""499.5"",""12.22"",""10"",""499.5"",""17.283"",""10"",""499.5"",""17.862"",""10"",""499.5"",""15.905"",""10"",""499.5"",""15.844"",""10"",""499.5"",""16.011"",""10"",""499.5"",""16.115"",""10"",""499.5"",""16.147"",""10"",""499.5"",""14.861"",""10"",""499.5"",""16.68"",""10"",""499.5"",""18.752"",""10"",""499.5"",""16.371"",""10"",""499.5"",""19.139"",""10"",""499.5"",""16.231"",""10"",""499.5"",""17.175"",""10"",""499.5"",""17.923"",""10"",""499.5"",""17.07"",""10"",""499.5"",""16.002"",""10"",""499.5"",""16.538"",""10"",""499.5"",""19.07"",""10"",""499.5"""
"[steps],""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"""

"[all run data],""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"",""count comiloes"",""count limpadores"",""ticks"""
",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"",""20"",""10"",""0"""
",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"",""20"",""10"",""1"""
",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"",""20"",""10"",""2"""
",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""19"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"",""20"",""10"",""3"""
",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""19"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"",""20"",""10"",""4"""
",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""19"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"",""20"",""10"",""5"""
